Open,High,Low,Close,Volume,Adj Close,Target
0.01472089274076906,0.03132842528943488,0.026080066257704187,0.02170119293399116,0.0006727430572834346,0.00468637092740375,0.02763882038698373
0.010674296555974088,0.003757062062964494,0.033193983171283886,0.03510173309143724,0.034634469486040986,0.04847137795420167,0.013967638627762435
0.010672930341878651,0.020439753363365787,0.010082533652624764,0.001447560655220032,0.005033636775654046,0.03612941697783132,0.018478425594632985
0.0397828252741373,0.034400657126187076,0.008805656361076736,0.00907608975363922,0.005962514841754788,0.012842810211002776,0.02566685190616327
0.0035537257111140615,0.037490517944608684,0.03816831721255231,0.030421916294581984,0.041569265543264046,0.0027973687308585388,0.023303791046684466
0.033966613971956855,0.025323420538212328,0.0012803594119726216,0.014626385406186831,0.0357570092032199,0.02886895774855827,0.03058876028144089
0.014977422430438219,0.04010659188815462,0.03615949909385732,0.0412447055410313,0.04272902441108127,0.0083153183240826,0.014241524354034819
0.0,0.01748051420054007,0.034326222965828844,0.0,0.018190790779521453,0.015451618178318539,0.02306624300112078
0.03550447971875328,0.012455106301807194,0.02173299595733865,0.035004402582103154,0.02378982007958442,0.009910653367137985,0.02980940080701
0.020762976221911925,0.02077435982987652,0.03944173179019984,0.042274599377857935,0.006212189472011421,0.0493905481502024,0.024181552602261222
0.045629201310489705,0.004027630706253249,0.008373450436874002,0.022528416238271558,0.04424339011850426,0.020287226803174567,0.020038354685186638
0.03264926583412098,0.03769400958348867,0.01811783925473313,0.00033909586888360903,0.0007755909020702064,0.030654326667823226,0.029453023796235305
0.03791649929764412,0.027988393403246395,0.015368621037547997,0.008487670162041078,0.03761826614662004,0.0493386927303122,0.015881786332131383
0.0026984595627829303,0.03475335362278113,0.03531951492573266,0.013128595762849856,0.00018163912840910636,0.009209154990232627,0.03248177805978927
0.04786195926686827,0.018970942295291737,0.04163908871752668,0.0032944936023642617,0.0331385521323688,0.04998563234431584,0.02094882079000013
0.03325242784656305,0.03879509855162705,0.017897275201225405,0.01931079644199799,0.006800878513048228,0.009636448185539097,0.01882177270862578
0.00782926615847957,0.014348723167982948,0.0400010717373197,0.015291459564820831,0.021900406940853007,0.013559708682298643,0.02498014479753366
0.020242359533735325,0.001133269090095618,0.030560383375279825,0.042024475144551016,0.02818080465210662,0.027739576989433544,0.022667446091348454
0.002577956410125313,0.0378568718080652,0.03193258081434482,0.0024520053402160066,0.02427077856547844,0.03691448360986097,0.028066920076978984
0.03768112218187871,0.04099009543339804,0.029137397615785314,0.007108293531682743,0.009210311820521804,0.04427429987860729,0.020327075160264208
0.04048496550602059,0.017853939522924755,0.019297798636798303,0.005812478736947473,0.026926328112878446,0.011586940446015685,0.01787776663870298
0.0085672955355751,0.0033481485508915832,0.034966761398795,0.012649094241770374,0.002759445332381101,0.044975854772804705,0.02298786655490165
0.014739765280891616,0.03999843931641125,0.041831125979345456,0.02588649358910762,0.009042503199512643,0.006428871964141334,0.02693121273242487
0.027764445312262204,0.03491721194731733,0.009771338679872153,0.03985498313889811,0.027128845434390047,0.02215045188180938,0.01994582206278826
0.02788460175563841,0.009244420920477019,0.03954321063746904,0.01832209447089059,0.023247931356676986,0.0014326732355775,0.029189278347992304
0.03518878646177806,0.005536875642079379,0.02108235234194405,0.031808905828477785,0.03509723296636306,0.0464215168473115,0.014461389973519138
0.03883317926887047,0.001812444363415354,0.007633923544219826,0.006694074714331479,0.0009432843648162556,0.030851433585461444,0.022935577683274384
0.02208798567736617,0.012144139182280222,0.006825099514999749,0.03550130879518173,0.01792612254340743,0.04312881038641101,0.028522069065013006
2.8701019439537313e-05,0.03153579060272316,0.036544227067358645,0.0361914204312106,0.018709498144064116,0.04812277712528197,0.021402452859911283
0.010012158210601564,0.017756434998997393,0.007039324835479862,0.03685029882926696,0.040795125635309064,0.015961374649812832,0.024910710634967734
0.04892233653148951,0.008746797872218987,0.025967939669800533,0.036760744390743005,0.0020830287265043413,0.02698341661905003,0.024523858208124402
0.02320898865691496,0.019591334861008284,0.03229490462021763,0.00683511226688433,0.018364426408644163,0.04684838243507705,0.02322910172645541
0.03377601098617444,0.03530285706616744,0.03290572462764908,0.015080981973580685,0.01605244002341733,0.006256595681743489,0.025644838020148414
0.04114682182271062,0.019244418822706482,0.007340049166810783,0.022323449302016355,0.03404028739585366,0.02977400161079259,0.017582023736890388
0.03617102219861943,0.020689734161123362,0.016577181980579864,0.016786889563549606,0.00883115323922022,0.006436161278249841,0.017925147872501965
0.0077901646781516004,0.005055570356296914,0.0016598872869619257,0.022658077329057034,0.026095610950255747,0.04429157663428858,0.03186251543805484
0.04015354752415423,0.02289323144281413,0.029979987599207683,0.03171252183374995,0.034325223486275674,0.032110580742127345,0.024843467928868795
0.012772702964197073,0.002327425506466554,0.01832620666250135,0.03976207944143895,0.03959414010929716,0.03627825288931169,0.028825578035692013
0.0331109920727822,0.036050507574883275,0.009072732870580195,0.03236850737399049,0.03948411790471841,0.0228666104171975,0.02839948919285655
0.04220317001413967,0.01310941131185231,0.031426744192504054,0.02242398074955532,0.02864322265763935,0.032590406231448606,0.01676735538073682
0.009772044736275146,0.012387635223270669,0.013458187230379002,0.02011911549715844,0.03628693298258983,0.008580216614747855,0.02711707755395709
0.047824091490104595,0.009118425358775556,0.017915964871424144,0.024755444173936995,0.045229041208320026,0.017859498221181224,0.02861558061327703
0.04647165791446768,0.02215025297492912,0.041339392747652776,0.023547110615604383,0.03792253730941884,0.0002625321175893921,0.02042156972488016
0.02413317589798646,0.0331102670912279,0.009301321224142858,0.015712475667038647,0.023129583209675123,0.01714259525920998,0.017511879701284244
0.019270387112213037,0.0386899484278176,0.00048613229921986494,0.014052189653443157,0.02604693355243762,0.006525687162574183,0.019408940086626848
0.0360248855734074,0.02644591080867946,0.007815047313835914,0.02563374849988175,0.019097339658404464,0.0014367086655521137,0.0285127272229465
0.012831564076756796,0.03281798061458462,0.015546998489867951,0.03523090112491455,0.042772761519411825,0.031876157512143274,0.01685089101597539
0.010664592975038582,0.009662314357499622,0.015395421519719382,0.020907193283868766,0.01902118549900743,0.025454638460718562,0.018310086478870714
0.04062768216175272,0.011123182049517736,0.016969843348457532,0.028787044972044477,0.007908977384032692,0.004443788957419129,0.02723752633616804
0.030104365772942926,0.040529288433748686,0.028566568661099665,0.040837178629467445,0.023387756519749545,0.0,0.021410868169376592
0.04614002731647011,0.007505842638173948,0.002713318474303229,0.03376724441703337,0.035105201918170514,0.0032335742521083827,0.020559016544611772
0.006674265174825917,0.03676501739429961,0.0023585135865712946,0.017726444560996146,0.03249517443217933,0.027334684118798334,0.017947920022447834
0.024766500697450542,0.011806744390502779,0.020814284553256547,0.01861372333911895,0.016458787470640036,0.015227479683718135,0.021709015397519987
0.0297751383619887,0.01921292681075591,0.016730084432695632,0.02494515980978737,0.006310845556020855,0.03327993741387146,0.010582164494209102
0.007451315733647031,0.003456281415479851,0.03143379927483727,0.0007476629450237763,0.007325712297188535,0.013078215299078148,0.024623197076143494
0.03831731251252809,0.028171700960558647,0.039552847598032,0.013415085419993606,0.0038947100376340664,0.024387525928114565,0.023320808172052454
0.025871390450243805,0.00036344911199673216,0.0377060138172175,0.023499666561584302,0.04514263796350588,0.007341691127766496,0.022774984047694295
0.01801911491539187,0.0014603276699131432,0.042719628856696557,0.0002719968977637166,0.04581055588956485,0.028368280056835636,0.016516273636005684
0.011948139198770098,0.013731292726303974,0.00403470683375772,0.015073655783074317,0.03845297930097277,0.015856867973155216,0.030346572214199685
